mjd,phase,mag,magerr
58789.2669213,0.5742843631037431,19.295808792114258,0.12419825792312622
58441.2944329,0.3234920048321328,18.9341983795166,0.10274908691644669
58447.3295833,0.5533105320637333,19.36994171142578,0.12809965014457703
58481.3000347,0.8469053213757434,19.404834747314453,0.1298142671585083
58283.4705093,0.3135569941441645,18.856260299682617,0.09804518520832062
58654.4456944,0.4402920427519348,19.16710090637207,0.1168389618396759
58360.3430787,0.2408644368961177,18.85017204284668,0.09768058359622955
58447.3304977,0.5533453524162724,19.521808624267578,0.13479521870613098
58789.1371991,0.5693445417277871,19.300514221191406,0.12445484101772308
58330.4324306,0.10186695724769379,18.7164306640625,0.08982066065073013
58450.3453241,0.6681499417281884,19.40414810180664,0.12978139519691467
58300.4211806,0.9590385572478226,18.591012954711914,0.0827849879860878
58385.2988657,0.1911808058562201,18.789709091186523,0.09408874064683914
58830.2347917,0.13434086793586175,18.85283088684082,0.09783972799777985
58359.3197454,0.20189590483187203,18.79639434814453,0.09448303282260895
58434.1990741,0.05330074172752575,18.748306274414062,0.09166450798511505
58787.1359144,0.4931356203519499,19.18320655822754,0.11778861284255981
58389.3192477,0.34427695241583933,18.93087387084961,0.1025473028421402
58836.0978241,0.3576051417276176,18.954952239990234,0.10401012748479843
58297.4275694,0.8450418427519253,19.316219329833984,0.12530319392681122
58830.2834606,0.13619417964810054,18.740184783935547,0.091192826628685
58786.1435532,0.45534650585614145,19.163707733154297,0.11663803458213806
58424.248125,0.6743685999999798,19.294139862060547,0.12410697340965271
58361.4832292,0.2842813679358187,18.841081619262695,0.09713704138994217
58432.2757176,0.9800593262079929,18.625303268432617,0.08467144519090652
58358.4270949,0.1679037737917497,18.898784637451172,0.1006043404340744
58465.2679861,0.23640491068772462,18.906246185302734,0.1010553389787674
58464.2813889,0.19883528931177352,18.828800201416016,0.09640464186668396
58777.136794,0.1123691155198685,18.817455291748047,0.0957300215959549
58385.3081019,0.19153252035221158,18.790931701660156,0.09416073560714722
58781.1366898,0.2646851475838048,18.911537170410156,0.10137543082237244
58774.1368519,0.9981313203520585,18.61394691467285,0.0840434730052948
58657.4322106,0.5540185796480728,19.210800170898438,0.1193997859954834
58765.1352431,0.6553500572476878,19.42896270751953,0.13094545900821686
58801.291794,0.03219151552002586,18.695009231567383,0.08859343826770782
58766.135463,0.6934384310397945,19.24484634399414,0.1213550865650177
58386.408588,0.23343903103977937,18.84244728088379,0.09721866250038147
58435.2817361,0.09452851068772361,18.784072875976562,0.09375690668821335
58797.3179977,0.8808693524160844,19.094057083129883,0.11246733367443085
58772.1366435,0.9219633844800228,18.764461517333984,0.09260664880275726
58827.2409954,0.020337104832378827,18.65553092956543,0.08635828644037247
58457.1743866,0.9282006417279263,18.873830795288086,0.09910009056329727
58358.426169,0.16786851551978543,18.742504119873047,0.09132736921310425
58764.1350463,0.61726256310385,19.370166778564453,0.12811100482940674
58435.2730208,0.09419663206381301,18.7346134185791,0.0908699482679367
58651.4377894,0.3257510203516176,19.02538299560547,0.10829901695251465
58799.305787,0.9565643689597891,18.79104995727539,0.09416770190000534
58743.358287,0.8260835689602573,19.28792953491211,0.12376613914966583
58471.1505324,0.4604122737923717,19.266740798950195,0.12259013950824738
58431.1964468,0.9389606941440434,18.79291343688965,0.09427763521671295
